nombre1,nombre2,apellido1,apellido2,genero,edad,fecha_nacimiento,curp,id,voto,email,password
Jose,Donaji,Hidalgo,Martinez,Hombre,28,1995-01-08,HIMJ950108HOMBREDFHI76P,504,5,josehidalgo504@urcmac.edu.mx,hidalgojose504
Hector,Alfonso,Hidalgo,Romero,Hombre,29,1994-01-08,HIRH940108HOMBREDFHI50B,505,1,hectorhidalgo505@urcmac.edu.mx,hidalgohector505
Juan ,Alfonso,Adaya,Sanchez,Hombre,30,1993-01-08,ADSJ930108HOMBREDFAD67R,506,5,juan adaya506@urcmac.edu.mx,adayajuan 506
Hector,Pablo,Zarate,Sanchez,Hombre,20,2003-01-06,ZASH030106HOMBREDFZA24W,507,1,hectorzarate507@urcmac.edu.mx,zaratehector507
Hector,Pablo,Espinosa,Sebastian,Hombre,29,1994-01-08,ESSH940108HOMBREDFES48W,508,3,hectorespinosa508@urcmac.edu.mx,espinosahector508
Hector,Rogelio,Adaya,Sebastian,Hombre,29,1994-01-08,ADSH940108HOMBREDFAD19X,509,4,hectoradaya509@urcmac.edu.mx,adayahector509
Albert,Alfonso,Adaya,Sebastian,Hombre,30,1993-01-08,ADSA930108HOMBREDFAD33Q,510,1,albertadaya510@urcmac.edu.mx,adayaalbert510
Jose,Rogelio,Ruiz,Martinez,Hombre,24,1999-01-07,RUMJ990107HOMBREDFRU72J,511,5,joseruiz511@urcmac.edu.mx,ruizjose511
Demian,Rogelio,Ruiz,Cirigo,Hombre,30,1993-01-08,RUCD930108HOMBREDFRU64O,512,1,demianruiz512@urcmac.edu.mx,ruizdemian512
Juan ,Pablo,Zarate,Sebastian,Hombre,25,1998-01-07,ZASJ980107HOMBREDFZA74C,513,4,juan zarate513@urcmac.edu.mx,zaratejuan 513
Hector,Donaji,Adaya,Sanchez,Hombre,25,1998-01-07,ADSH980107HOMBREDFAD98I,514,1,hectoradaya514@urcmac.edu.mx,adayahector514
Demian,Pablo,Zarate,Martinez,Hombre,22,2001-01-06,ZAMD010106HOMBREDFZA22V,515,3,demianzarate515@urcmac.edu.mx,zaratedemian515
Hector,Pablo,Hidalgo,Sanchez,Hombre,29,1994-01-08,HISH940108HOMBREDFHI98A,516,1,hectorhidalgo516@urcmac.edu.mx,hidalgohector516
Demian,Rogelio,Zarate,Sanchez,Hombre,30,1993-01-08,ZASD930108HOMBREDFZA56S,517,4,demianzarate517@urcmac.edu.mx,zaratedemian517
Demian,Donaji,Ruiz,Romero,Hombre,25,1998-01-07,RURD980107HOMBREDFRU49W,518,4,demianruiz518@urcmac.edu.mx,ruizdemian518
Demian,Rogelio,Espinosa,Sanchez,Hombre,23,2000-01-07,ESSD000107HOMBREDFES73D,519,5,demianespinosa519@urcmac.edu.mx,espinosademian519
Demian,,Zarate,Martinez,Hombre,25,1998-01-07,ZAMD980107HOMBREDFZA62N,520,5,demianzarate520@urcmac.edu.mx,zaratedemian520
Hector,,Adaya,Sebastian,Hombre,28,1995-01-08,ADSH950108HOMBREDFAD98J,521,5,hectoradaya521@urcmac.edu.mx,adayahector521
Albert,Pablo,Zarate,Sanchez,Hombre,23,2000-01-07,ZASA000107HOMBREDFZA56A,522,1,albertzarate522@urcmac.edu.mx,zaratealbert522
Hector,,Zarate,Cirigo,Hombre,26,1997-01-07,ZACH970107HOMBREDFZA26X,523,4,hectorzarate523@urcmac.edu.mx,zaratehector523
Demian,,Espinosa,Martinez,Hombre,27,1996-01-08,ESMD960108HOMBREDFES77A,524,4,demianespinosa524@urcmac.edu.mx,espinosademian524
Albert,Donaji,Zarate,Sanchez,Hombre,20,2003-01-06,ZASA030106HOMBREDFZA14R,525,2,albertzarate525@urcmac.edu.mx,zaratealbert525
Albert,Pablo,Espinosa,Sanchez,Hombre,24,1999-01-07,ESSA990107HOMBREDFES42P,526,4,albertespinosa526@urcmac.edu.mx,espinosaalbert526
Albert,,Ruiz,Sanchez,Hombre,27,1996-01-08,RUSA960108HOMBREDFRU51P,527,3,albertruiz527@urcmac.edu.mx,ruizalbert527
Albert,Donaji,Espinosa,Sanchez,Hombre,27,1996-01-08,ESSA960108HOMBREDFES83H,528,3,albertespinosa528@urcmac.edu.mx,espinosaalbert528
Juan ,,Ruiz,Sanchez,Hombre,20,2003-01-06,RUSJ030106HOMBREDFRU21X,529,1,juan ruiz529@urcmac.edu.mx,ruizjuan 529
Juan ,Alfonso,Ruiz,Cirigo,Hombre,24,1999-01-07,RUCJ990107HOMBREDFRU50Z,530,1,juan ruiz530@urcmac.edu.mx,ruizjuan 530
Hector,Alfonso,Adaya,Martinez,Hombre,22,2001-01-06,ADMH010106HOMBREDFAD36C,531,3,hectoradaya531@urcmac.edu.mx,adayahector531
Jose,Donaji,Adaya,Martinez,Hombre,24,1999-01-07,ADMJ990107HOMBREDFAD55J,532,5,joseadaya532@urcmac.edu.mx,adayajose532
Jose,Pablo,Hidalgo,Martinez,Hombre,21,2002-01-06,HIMJ020106HOMBREDFHI90V,533,4,josehidalgo533@urcmac.edu.mx,hidalgojose533
Hector,Alfonso,Zarate,Romero,Hombre,27,1996-01-08,ZARH960108HOMBREDFZA52S,534,3,hectorzarate534@urcmac.edu.mx,zaratehector534
Jose,Rogelio,Adaya,Sanchez,Hombre,22,2001-01-06,ADSJ010106HOMBREDFAD29I,535,1,joseadaya535@urcmac.edu.mx,adayajose535
Jose,Donaji,Zarate,Romero,Hombre,21,2002-01-06,ZARJ020106HOMBREDFZA32O,536,4,josezarate536@urcmac.edu.mx,zaratejose536
Jose,,Ruiz,Martinez,Hombre,28,1995-01-08,RUMJ950108HOMBREDFRU58F,537,3,joseruiz537@urcmac.edu.mx,ruizjose537
Hector,Alfonso,Espinosa,Romero,Hombre,27,1996-01-08,ESRH960108HOMBREDFES50Z,538,2,hectorespinosa538@urcmac.edu.mx,espinosahector538
Jose,Alfonso,Ruiz,Romero,Hombre,27,1996-01-08,RURJ960108HOMBREDFRU30S,539,3,joseruiz539@urcmac.edu.mx,ruizjose539
Jose,Rogelio,Hidalgo,Sanchez,Hombre,27,1996-01-08,HISJ960108HOMBREDFHI19Q,540,3,josehidalgo540@urcmac.edu.mx,hidalgojose540
Jose,Donaji,Espinosa,Romero,Hombre,24,1999-01-07,ESRJ990107HOMBREDFES90Z,541,4,joseespinosa541@urcmac.edu.mx,espinosajose541
Hector,,Hidalgo,Cirigo,Hombre,20,2003-01-06,HICH030106HOMBREDFHI61K,542,5,hectorhidalgo542@urcmac.edu.mx,hidalgohector542
Jose,Donaji,Hidalgo,Cirigo,Hombre,27,1996-01-08,HICJ960108HOMBREDFHI51A,543,4,josehidalgo543@urcmac.edu.mx,hidalgojose543
Juan ,Pablo,Hidalgo,Sanchez,Hombre,24,1999-01-07,HISJ990107HOMBREDFHI57K,544,3,juan hidalgo544@urcmac.edu.mx,hidalgojuan 544
Demian,Rogelio,Hidalgo,Romero,Hombre,27,1996-01-08,HIRD960108HOMBREDFHI42H,545,5,demianhidalgo545@urcmac.edu.mx,hidalgodemian545
Albert,,Adaya,Sebastian,Hombre,24,1999-01-07,ADSA990107HOMBREDFAD66U,546,4,albertadaya546@urcmac.edu.mx,adayaalbert546
Albert,Donaji,Hidalgo,Romero,Hombre,26,1997-01-07,HIRA970107HOMBREDFHI95R,547,3,alberthidalgo547@urcmac.edu.mx,hidalgoalbert547
Jose,,Adaya,Sanchez,Hombre,25,1998-01-07,ADSJ980107HOMBREDFAD50Z,548,4,joseadaya548@urcmac.edu.mx,adayajose548
Albert,Alfonso,Zarate,Cirigo,Hombre,22,2001-01-06,ZACA010106HOMBREDFZA96C,549,2,albertzarate549@urcmac.edu.mx,zaratealbert549
Albert,Pablo,Ruiz,Sebastian,Hombre,24,1999-01-07,RUSA990107HOMBREDFRU62V,550,3,albertruiz550@urcmac.edu.mx,ruizalbert550
Jose,Rogelio,Ruiz,Cirigo,Hombre,23,2000-01-07,RUCJ000107HOMBREDFRU43A,551,3,joseruiz551@urcmac.edu.mx,ruizjose551
Hector,Pablo,Espinosa,Sanchez,Hombre,27,1996-01-08,ESSH960108HOMBREDFES22P,552,2,hectorespinosa552@urcmac.edu.mx,espinosahector552
Albert,Alfonso,Espinosa,Cirigo,Hombre,23,2000-01-07,ESCA000107HOMBREDFES36A,553,1,albertespinosa553@urcmac.edu.mx,espinosaalbert553
Demian,Pablo,Zarate,Cirigo,Hombre,24,1999-01-07,ZACD990107HOMBREDFZA90K,554,3,demianzarate554@urcmac.edu.mx,zaratedemian554
Demian,Pablo,Ruiz,Romero,Hombre,22,2001-01-06,RURD010106HOMBREDFRU71L,555,4,demianruiz555@urcmac.edu.mx,ruizdemian555
Juan ,Alfonso,Hidalgo,Romero,Hombre,28,1995-01-08,HIRJ950108HOMBREDFHI53G,556,5,juan hidalgo556@urcmac.edu.mx,hidalgojuan 556
Hector,Rogelio,Adaya,Sanchez,Hombre,22,2001-01-06,ADSH010106HOMBREDFAD99F,557,4,hectoradaya557@urcmac.edu.mx,adayahector557
Hector,Donaji,Zarate,Romero,Hombre,30,1993-01-08,ZARH930108HOMBREDFZA49F,558,2,hectorzarate558@urcmac.edu.mx,zaratehector558
Hector,,Ruiz,Martinez,Hombre,26,1997-01-07,RUMH970107HOMBREDFRU13P,559,4,hectorruiz559@urcmac.edu.mx,ruizhector559
Albert,Alfonso,Adaya,Sanchez,Hombre,29,1994-01-08,ADSA940108HOMBREDFAD78Q,560,3,albertadaya560@urcmac.edu.mx,adayaalbert560
Juan ,Pablo,Zarate,Sanchez,Hombre,27,1996-01-08,ZASJ960108HOMBREDFZA63D,561,2,juan zarate561@urcmac.edu.mx,zaratejuan 561
Demian,,Zarate,Cirigo,Hombre,21,2002-01-06,ZACD020106HOMBREDFZA55L,562,3,demianzarate562@urcmac.edu.mx,zaratedemian562
Jose,Rogelio,Espinosa,Sebastian,Hombre,23,2000-01-07,ESSJ000107HOMBREDFES13W,563,4,joseespinosa563@urcmac.edu.mx,espinosajose563
Demian,,Ruiz,Romero,Hombre,30,1993-01-08,RURD930108HOMBREDFRU74D,564,5,demianruiz564@urcmac.edu.mx,ruizdemian564
Juan ,Pablo,Espinosa,Sebastian,Hombre,26,1997-01-07,ESSJ970107HOMBREDFES43V,565,3,juan espinosa565@urcmac.edu.mx,espinosajuan 565
Demian,,Espinosa,Cirigo,Hombre,20,2003-01-06,ESCD030106HOMBREDFES55C,566,1,demianespinosa566@urcmac.edu.mx,espinosademian566
Demian,Pablo,Espinosa,Martinez,Hombre,28,1995-01-08,ESMD950108HOMBREDFES52C,567,5,demianespinosa567@urcmac.edu.mx,espinosademian567
Jose,Pablo,Zarate,Martinez,Hombre,22,2001-01-06,ZAMJ010106HOMBREDFZA87N,568,5,josezarate568@urcmac.edu.mx,zaratejose568
Jose,Donaji,Zarate,Martinez,Hombre,23,2000-01-07,ZAMJ000107HOMBREDFZA64I,569,5,josezarate569@urcmac.edu.mx,zaratejose569
Hector,,Adaya,Sanchez,Hombre,22,2001-01-06,ADSH010106HOMBREDFAD67T,570,2,hectoradaya570@urcmac.edu.mx,adayahector570
Jose,Pablo,Espinosa,Martinez,Hombre,25,1998-01-07,ESMJ980107HOMBREDFES29L,571,4,joseespinosa571@urcmac.edu.mx,espinosajose571
Albert,Rogelio,Hidalgo,Sebastian,Hombre,28,1995-01-08,HISA950108HOMBREDFHI56S,572,2,alberthidalgo572@urcmac.edu.mx,hidalgoalbert572
Hector,Alfonso,Adaya,Cirigo,Hombre,26,1997-01-07,ADCH970107HOMBREDFAD65L,573,3,hectoradaya573@urcmac.edu.mx,adayahector573
Jose,Donaji,Espinosa,Martinez,Hombre,30,1993-01-08,ESMJ930108HOMBREDFES70I,574,3,joseespinosa574@urcmac.edu.mx,espinosajose574
Jose,Donaji,Adaya,Cirigo,Hombre,22,2001-01-06,ADCJ010106HOMBREDFAD68R,575,1,joseadaya575@urcmac.edu.mx,adayajose575
Juan ,Rogelio,Hidalgo,Sebastian,Hombre,21,2002-01-06,HISJ020106HOMBREDFHI20F,576,2,juan hidalgo576@urcmac.edu.mx,hidalgojuan 576
Jose,Pablo,Hidalgo,Cirigo,Hombre,23,2000-01-07,HICJ000107HOMBREDFHI12X,577,3,josehidalgo577@urcmac.edu.mx,hidalgojose577
Hector,Donaji,Hidalgo,Romero,Hombre,25,1998-01-07,HIRH980107HOMBREDFHI57Q,578,1,hectorhidalgo578@urcmac.edu.mx,hidalgohector578
Demian,Rogelio,Hidalgo,Martinez,Hombre,29,1994-01-08,HIMD940108HOMBREDFHI14O,579,5,demianhidalgo579@urcmac.edu.mx,hidalgodemian579
Jose,,Ruiz,Cirigo,Hombre,21,2002-01-06,RUCJ020106HOMBREDFRU35X,580,5,joseruiz580@urcmac.edu.mx,ruizjose580
Albert,Donaji,Hidalgo,Martinez,Hombre,29,1994-01-08,HIMA940108HOMBREDFHI42I,581,1,alberthidalgo581@urcmac.edu.mx,hidalgoalbert581
Juan ,,Adaya,Sebastian,Hombre,27,1996-01-08,ADSJ960108HOMBREDFAD27A,582,1,juan adaya582@urcmac.edu.mx,adayajuan 582
Hector,Rogelio,Ruiz,Martinez,Hombre,25,1998-01-07,RUMH980107HOMBREDFRU66Y,583,1,hectorruiz583@urcmac.edu.mx,ruizhector583
Albert,Alfonso,Ruiz,Martinez,Hombre,29,1994-01-08,RUMA940108HOMBREDFRU76M,584,1,albertruiz584@urcmac.edu.mx,ruizalbert584
Juan ,Pablo,Ruiz,Sebastian,Hombre,24,1999-01-07,RUSJ990107HOMBREDFRU37P,585,5,juan ruiz585@urcmac.edu.mx,ruizjuan 585
Juan ,Alfonso,Adaya,Martinez,Hombre,20,2003-01-06,ADMJ030106HOMBREDFAD28Y,586,4,juan adaya586@urcmac.edu.mx,adayajuan 586
Albert,,Adaya,Sanchez,Hombre,25,1998-01-07,ADSA980107HOMBREDFAD41D,587,4,albertadaya587@urcmac.edu.mx,adayaalbert587
Demian,Pablo,Ruiz,Martinez,Hombre,22,2001-01-06,RUMD010106HOMBREDFRU43Z,588,5,demianruiz588@urcmac.edu.mx,ruizdemian588
Hector,Pablo,Zarate,Martinez,Hombre,23,2000-01-07,ZAMH000107HOMBREDFZA53H,589,1,hectorzarate589@urcmac.edu.mx,zaratehector589
Juan ,Alfonso,Hidalgo,Martinez,Hombre,27,1996-01-08,HIMJ960108HOMBREDFHI60W,590,4,juan hidalgo590@urcmac.edu.mx,hidalgojuan 590
Juan ,Alfonso,Zarate,Romero,Hombre,30,1993-01-08,ZARJ930108HOMBREDFZA74W,591,3,juan zarate591@urcmac.edu.mx,zaratejuan 591
Juan ,Alfonso,Espinosa,Romero,Hombre,23,2000-01-07,ESRJ000107HOMBREDFES48W,592,3,juan espinosa592@urcmac.edu.mx,espinosajuan 592
Albert,Pablo,Ruiz,Sanchez,Hombre,28,1995-01-08,RUSA950108HOMBREDFRU51Z,593,2,albertruiz593@urcmac.edu.mx,ruizalbert593
Hector,,Ruiz,Cirigo,Hombre,23,2000-01-07,RUCH000107HOMBREDFRU22O,594,5,hectorruiz594@urcmac.edu.mx,ruizhector594
Jose,,Hidalgo,Romero,Hombre,20,2003-01-06,HIRJ030106HOMBREDFHI11S,595,2,josehidalgo595@urcmac.edu.mx,hidalgojose595
Hector,Donaji,Adaya,Martinez,Hombre,20,2003-01-06,ADMH030106HOMBREDFAD82D,596,3,hectoradaya596@urcmac.edu.mx,adayahector596
Hector,Pablo,Hidalgo,Martinez,Hombre,24,1999-01-07,HIMH990107HOMBREDFHI42J,597,1,hectorhidalgo597@urcmac.edu.mx,hidalgohector597
Jose,Pablo,Adaya,Sebastian,Hombre,22,2001-01-06,ADSJ010106HOMBREDFAD67Z,598,3,joseadaya598@urcmac.edu.mx,adayajose598
Albert,Rogelio,Zarate,Sebastian,Hombre,22,2001-01-06,ZASA010106HOMBREDFZA71G,599,3,albertzarate599@urcmac.edu.mx,zaratealbert599
Demian,Pablo,Espinosa,Cirigo,Hombre,21,2002-01-06,ESCD020106HOMBREDFES44B,600,1,demianespinosa600@urcmac.edu.mx,espinosademian600
Juan ,Rogelio,Zarate,Sebastian,Hombre,21,2002-01-06,ZASJ020106HOMBREDFZA68L,601,4,juan zarate601@urcmac.edu.mx,zaratejuan 601
Jose,Pablo,Zarate,Cirigo,Hombre,28,1995-01-08,ZACJ950108HOMBREDFZA69B,602,1,josezarate602@urcmac.edu.mx,zaratejose602
Albert,Rogelio,Espinosa,Sebastian,Hombre,26,1997-01-07,ESSA970107HOMBREDFES86G,603,4,albertespinosa603@urcmac.edu.mx,espinosaalbert603
Demian,Rogelio,Zarate,Martinez,Hombre,27,1996-01-08,ZAMD960108HOMBREDFZA72P,604,4,demianzarate604@urcmac.edu.mx,zaratedemian604
Jose,Donaji,Zarate,Cirigo,Hombre,26,1997-01-07,ZACJ970107HOMBREDFZA87W,605,4,josezarate605@urcmac.edu.mx,zaratejose605
Hector,Donaji,Espinosa,Romero,Hombre,30,1993-01-08,ESRH930108HOMBREDFES14H,606,1,hectorespinosa606@urcmac.edu.mx,espinosahector606
Juan ,Rogelio,Espinosa,Sebastian,Hombre,20,2003-01-06,ESSJ030106HOMBREDFES94D,607,4,juan espinosa607@urcmac.edu.mx,espinosajuan 607
Jose,Pablo,Espinosa,Cirigo,Hombre,25,1998-01-07,ESCJ980107HOMBREDFES74X,608,1,joseespinosa608@urcmac.edu.mx,espinosajose608
Jose,Rogelio,Espinosa,Sanchez,Hombre,29,1994-01-08,ESSJ940108HOMBREDFES64U,609,3,joseespinosa609@urcmac.edu.mx,espinosajose609
Jose,Donaji,Ruiz,Romero,Hombre,20,2003-01-06,RURJ030106HOMBREDFRU32T,610,4,joseruiz610@urcmac.edu.mx,ruizjose610
Hector,,Espinosa,Cirigo,Hombre,30,1993-01-08,ESCH930108HOMBREDFES28B,611,1,hectorespinosa611@urcmac.edu.mx,espinosahector611
Demian,Rogelio,Espinosa,Martinez,Hombre,24,1999-01-07,ESMD990107HOMBREDFES61O,612,5,demianespinosa612@urcmac.edu.mx,espinosademian612
Jose,Donaji,Espinosa,Cirigo,Hombre,23,2000-01-07,ESCJ000107HOMBREDFES91I,613,2,joseespinosa613@urcmac.edu.mx,espinosajose613
Demian,Rogelio,Adaya,Cirigo,Hombre,21,2002-01-06,ADCD020106HOMBREDFAD83J,614,1,demianadaya614@urcmac.edu.mx,adayademian614
Juan ,Pablo,Espinosa,Sanchez,Hombre,20,2003-01-06,ESSJ030106HOMBREDFES60F,615,5,juan espinosa615@urcmac.edu.mx,espinosajuan 615
Demian,Rogelio,Hidalgo,Cirigo,Hombre,20,2003-01-06,HICD030106HOMBREDFHI45N,616,4,demianhidalgo616@urcmac.edu.mx,hidalgodemian616
Albert,Donaji,Zarate,Martinez,Hombre,26,1997-01-07,ZAMA970107HOMBREDFZA26O,617,3,albertzarate617@urcmac.edu.mx,zaratealbert617
Jose,Rogelio,Zarate,Romero,Hombre,23,2000-01-07,ZARJ000107HOMBREDFZA39C,618,3,josezarate618@urcmac.edu.mx,zaratejose618
Hector,Rogelio,Hidalgo,Romero,Hombre,21,2002-01-06,HIRH020106HOMBREDFHI67V,619,5,hectorhidalgo619@urcmac.edu.mx,hidalgohector619
Albert,,Zarate,Sebastian,Hombre,28,1995-01-08,ZASA950108HOMBREDFZA19B,620,5,albertzarate620@urcmac.edu.mx,zaratealbert620
Albert,,Ruiz,Martinez,Hombre,26,1997-01-07,RUMA970107HOMBREDFRU44X,621,5,albertruiz621@urcmac.edu.mx,ruizalbert621
Albert,Alfonso,Hidalgo,Romero,Hombre,26,1997-01-07,HIRA970107HOMBREDFHI25M,622,1,alberthidalgo622@urcmac.edu.mx,hidalgoalbert622
Albert,Pablo,Hidalgo,Cirigo,Hombre,27,1996-01-08,HICA960108HOMBREDFHI10N,623,2,alberthidalgo623@urcmac.edu.mx,hidalgoalbert623
Albert,Rogelio,Hidalgo,Sanchez,Hombre,23,2000-01-07,HISA000107HOMBREDFHI87V,624,4,alberthidalgo624@urcmac.edu.mx,hidalgoalbert624
Juan ,,Zarate,Sebastian,Hombre,26,1997-01-07,ZASJ970107HOMBREDFZA55L,625,4,juan zarate625@urcmac.edu.mx,zaratejuan 625
Valeria ,Elizabeth,Rubio,Hernandez,Mujer,25,1998-01-07,RUHV980107MUJERDFRU55R,626,2,valeria rubio626@urcmac.edu.mx,rubiovaleria 626
Valeria,Elizabeth,Ruiz,Hernandez,Mujer,23,2000-01-07,RUHV000107MUJERDFRU21M,627,1,valeriaruiz627@urcmac.edu.mx,ruizvaleria627
Valeria,Arely,Ruiz,Sanchez,Mujer,29,1994-01-08,RUSV940108MUJERDFRU75F,628,1,valeriaruiz628@urcmac.edu.mx,ruizvaleria628
Carmen,,Ruiz,Hernandez,Mujer,21,2002-01-06,RUHC020106MUJERDFRU29F,629,4,carmenruiz629@urcmac.edu.mx,ruizcarmen629
Laura,Urania,Garcia,Martinez,Mujer,25,1998-01-07,GAML980107MUJERDFGA52X,630,3,lauragarcia630@urcmac.edu.mx,garcialaura630
Carmen,,Garcia,Martinez,Mujer,22,2001-01-06,GAMC010106MUJERDFGA70C,631,5,carmengarcia631@urcmac.edu.mx,garciacarmen631
Carmen,Urania,Tolentino,Martinez,Mujer,28,1995-01-08,TOMC950108MUJERDFTO19D,632,5,carmentolentino632@urcmac.edu.mx,tolentinocarmen632
Valeria,Arely,Ruiz,Hernandez,Mujer,30,1993-01-08,RUHV930108MUJERDFRU39Q,633,5,valeriaruiz633@urcmac.edu.mx,ruizvaleria633
Carmen,Arely,Rubio,Martinez,Mujer,29,1994-01-08,RUMC940108MUJERDFRU43C,634,2,carmenrubio634@urcmac.edu.mx,rubiocarmen634
Gloria,Arely,Garcia,Estrada,Mujer,26,1997-01-07,GAEG970107MUJERDFGA49L,635,4,gloriagarcia635@urcmac.edu.mx,garciagloria635
Gloria,Arely,Garcia,Sanchez,Mujer,28,1995-01-08,GASG950108MUJERDFGA87A,636,5,gloriagarcia636@urcmac.edu.mx,garciagloria636
Valeria ,,Tolentino,Estrada,Mujer,26,1997-01-07,TOEV970107MUJERDFTO39J,637,5,valeria tolentino637@urcmac.edu.mx,tolentinovaleria 637
Gloria,,Salazar,Estrada,Mujer,22,2001-01-06,SAEG010106MUJERDFSA78Y,638,2,gloriasalazar638@urcmac.edu.mx,salazargloria638
Carmen,Arely,Garcia,Martinez,Mujer,20,2003-01-06,GAMC030106MUJERDFGA39L,639,5,carmengarcia639@urcmac.edu.mx,garciacarmen639
Valeria ,Elizabeth,Rubio,Espinosa,Mujer,20,2003-01-06,RUEV030106MUJERDFRU22R,640,5,valeria rubio640@urcmac.edu.mx,rubiovaleria 640
Gloria,Arely,Garcia,Hernandez,Mujer,27,1996-01-08,GAHG960108MUJERDFGA98B,641,3,gloriagarcia641@urcmac.edu.mx,garciagloria641
Valeria ,,Salazar,Estrada,Mujer,27,1996-01-08,SAEV960108MUJERDFSA45T,642,3,valeria salazar642@urcmac.edu.mx,salazarvaleria 642
Valeria,Elizabeth,Ruiz,Espinosa,Mujer,22,2001-01-06,RUEV010106MUJERDFRU71Y,643,1,valeriaruiz643@urcmac.edu.mx,ruizvaleria643
Carmen,,Ruiz,Espinosa,Mujer,20,2003-01-06,RUEC030106MUJERDFRU47H,644,2,carmenruiz644@urcmac.edu.mx,ruizcarmen644
Gloria,Urania,Tolentino,Estrada,Mujer,29,1994-01-08,TOEG940108MUJERDFTO33R,645,4,gloriatolentino645@urcmac.edu.mx,tolentinogloria645
Valeria ,,Salazar,Sanchez,Mujer,29,1994-01-08,SASV940108MUJERDFSA38K,646,2,valeria salazar646@urcmac.edu.mx,salazarvaleria 646
Valeria,Arely,Ruiz,Espinosa,Mujer,20,2003-01-06,RUEV030106MUJERDFRU82C,647,1,valeriaruiz647@urcmac.edu.mx,ruizvaleria647
Laura,Urania,Ruiz,Estrada,Mujer,26,1997-01-07,RUEL970107MUJERDFRU35U,648,1,lauraruiz648@urcmac.edu.mx,ruizlaura648
Gloria,Urania,Salazar,Estrada,Mujer,23,2000-01-07,SAEG000107MUJERDFSA58Z,649,1,gloriasalazar649@urcmac.edu.mx,salazargloria649
Valeria ,,Salazar,Hernandez,Mujer,29,1994-01-08,SAHV940108MUJERDFSA84P,650,4,valeria salazar650@urcmac.edu.mx,salazarvaleria 650
Laura,Urania,Ruiz,Sanchez,Mujer,28,1995-01-08,RUSL950108MUJERDFRU84S,651,3,lauraruiz651@urcmac.edu.mx,ruizlaura651
Laura,,Salazar,Martinez,Mujer,21,2002-01-06,SAML020106MUJERDFSA24Q,652,5,laurasalazar652@urcmac.edu.mx,salazarlaura652
Gloria,Urania,Tolentino,Hernandez,Mujer,23,2000-01-07,TOHG000107MUJERDFTO32E,653,5,gloriatolentino653@urcmac.edu.mx,tolentinogloria653
Gloria,Urania,Salazar,Sanchez,Mujer,26,1997-01-07,SASG970107MUJERDFSA77L,654,5,gloriasalazar654@urcmac.edu.mx,salazargloria654
Valeria,,Tolentino,Martinez,Mujer,20,2003-01-06,TOMV030106MUJERDFTO47N,655,2,valeriatolentino655@urcmac.edu.mx,tolentinovaleria655
Laura,Urania,Ruiz,Hernandez,Mujer,27,1996-01-08,RUHL960108MUJERDFRU13D,656,3,lauraruiz656@urcmac.edu.mx,ruizlaura656
Gloria,Elizabeth,Garcia,Estrada,Mujer,20,2003-01-06,GAEG030106MUJERDFGA64H,657,2,gloriagarcia657@urcmac.edu.mx,garciagloria657
Gloria,Urania,Salazar,Hernandez,Mujer,28,1995-01-08,SAHG950108MUJERDFSA87I,658,2,gloriasalazar658@urcmac.edu.mx,salazargloria658
Gloria,Arely,Garcia,Espinosa,Mujer,29,1994-01-08,GAEG940108MUJERDFGA69P,659,1,gloriagarcia659@urcmac.edu.mx,garciagloria659
Carmen,Arely,Ruiz,Estrada,Mujer,20,2003-01-06,RUEC030106MUJERDFRU94P,660,5,carmenruiz660@urcmac.edu.mx,ruizcarmen660
Gloria,Elizabeth,Garcia,Sanchez,Mujer,25,1998-01-07,GASG980107MUJERDFGA77S,661,5,gloriagarcia661@urcmac.edu.mx,garciagloria661
Gloria,Arely,Rubio,Martinez,Mujer,28,1995-01-08,RUMG950108MUJERDFRU81K,662,1,gloriarubio662@urcmac.edu.mx,rubiogloria662
Valeria ,Elizabeth,Garcia,Estrada,Mujer,22,2001-01-06,GAEV010106MUJERDFGA92H,663,3,valeria garcia663@urcmac.edu.mx,garciavaleria 663
Valeria ,,Tolentino,Espinosa,Mujer,20,2003-01-06,TOEV030106MUJERDFTO68W,664,3,valeria tolentino664@urcmac.edu.mx,tolentinovaleria 664
Carmen,Arely,Ruiz,Sanchez,Mujer,26,1997-01-07,RUSC970107MUJERDFRU56R,665,3,carmenruiz665@urcmac.edu.mx,ruizcarmen665
Gloria,Elizabeth,Garcia,Hernandez,Mujer,29,1994-01-08,GAHG940108MUJERDFGA34N,666,2,gloriagarcia666@urcmac.edu.mx,garciagloria666
Valeria ,Elizabeth,Garcia,Sanchez,Mujer,29,1994-01-08,GASV940108MUJERDFGA63Q,667,1,valeria garcia667@urcmac.edu.mx,garciavaleria 667
Valeria ,,Salazar,Espinosa,Mujer,22,2001-01-06,SAEV010106MUJERDFSA11V,668,5,valeria salazar668@urcmac.edu.mx,salazarvaleria 668
Carmen,Arely,Ruiz,Hernandez,Mujer,25,1998-01-07,RUHC980107MUJERDFRU48B,669,3,carmenruiz669@urcmac.edu.mx,ruizcarmen669
Valeria ,Elizabeth,Garcia,Hernandez,Mujer,29,1994-01-08,GAHV940108MUJERDFGA35Q,670,3,valeria garcia670@urcmac.edu.mx,garciavaleria 670
Gloria,Urania,Tolentino,Espinosa,Mujer,28,1995-01-08,TOEG950108MUJERDFTO89C,671,5,gloriatolentino671@urcmac.edu.mx,tolentinogloria671
